Freq.	V(n009)
5.29663443891524e+004	(-5.56389907012072e+001dB,1.32010511380097e+002°)
5.30884444230855e+004	(-5.57996577929877e+001dB,1.31673040775959e+002°)
5.32108259266660e+004	(-5.59603174070055e+001dB,1.31336458687352e+002°)
5.33334895487487e+004	(-5.61209695977939e+001dB,1.31000761492675e+002°)
5.34564359396837e+004	(-5.62816144195624e+001dB,1.30665945594732e+002°)
5.35796657513207e+004	(-5.64422519261962e+001dB,1.30332007420464e+002°)
5.37031796370117e+004	(-5.66028821712553e+001dB,1.29998943420698e+002°)
5.38269782516153e+004	(-5.67635052079741e+001dB,1.29666750069888e+002°)
5.39510622514992e+004	(-5.69241210892608e+001dB,1.29335423865871e+002°)
5.40754322945445e+004	(-5.70847298676973e+001dB,1.29004961329618e+002°)
5.42000890401487e+004	(-5.72453315955382e+001dB,1.28675359004991e+002°)
5.43250331492296e+004	(-5.74059263247114e+001dB,1.28346613458501e+002°)
5.44502652842284e+004	(-5.75665141068170e+001dB,1.28018721279079e+002°)
5.45757861091133e+004	(-5.77270949931279e+001dB,1.27691679077832e+002°)
5.47015962893833e+004	(-5.78876690345895e+001dB,1.27365483487823e+002°)
5.48276964920715e+004	(-5.80482362818193e+001dB,1.27040131163838e+002°)
5.49540873857486e+004	(-5.82087967851074e+001dB,1.26715618782163e+002°)
5.50807696405264e+004	(-5.83693505944166e+001dB,1.26391943040366e+002°)
5.52077439280618e+004	(-5.85298977593825e+001dB,1.26069100657074e+002°)
5.53350109215597e+004	(-5.86904383293132e+001dB,1.25747088371761e+002°)
5.54625712957771e+004	(-5.88509723531906e+001dB,1.25425902944538e+002°)
5.55904257270263e+004	(-5.90114998796697e+001dB,1.25105541155937e+002°)
5.57185748931789e+004	(-5.91720209570796e+001dB,1.24785999806710e+002°)
5.58470194736690e+004	(-5.93325356334236e+001dB,1.24467275717623e+002°)
5.59757601494969e+004	(-5.94930439563797e+001dB,1.24149365729253e+002°)
5.61047976032329e+004	(-5.96535459733014e+001dB,1.23832266701793e+002°)
5.62341325190207e+004	(-5.98140417312178e+001dB,1.23515975514853e+002°)
5.63637655825812e+004	(-5.99745312768343e+001dB,1.23200489067266e+002°)
5.64936974812159e+004	(-6.01350146565334e+001dB,1.22885804276899e+002°)
5.66239289038110e+004	(-6.02954919163750e+001dB,1.22571918080464e+002°)
5.67544605408403e+004	(-6.04559631020977e+001dB,1.22258827433331e+002°)
5.68852930843697e+004	(-6.06164282591188e+001dB,1.21946529309343e+002°)
5.70164272280603e+004	(-6.07768874325355e+001dB,1.21635020700637e+002°)
5.71478636671722e+004	(-6.09373406671255e+001dB,1.21324298617464e+002°)
5.72796030985684e+004	(-6.10977880073480e+001dB,1.21014360088013e+002°)
5.74116462207182e+004	(-6.12582294973442e+001dB,1.20705202158232e+002°)
5.75439937337011e+004	(-6.14186651809387e+001dB,1.20396821891661e+002°)
5.76766463392104e+004	(-6.15790951016399e+001dB,1.20089216369262e+002°)
5.78096047405571e+004	(-6.17395193026411e+001dB,1.19782382689244e+002°)
5.79428696426734e+004	(-6.18999378268215e+001dB,1.19476317966904e+002°)
5.80764417521165e+004	(-6.20603507167472e+001dB,1.19171019334461e+002°)
5.82103217770724e+004	(-6.22207580146721e+001dB,1.18866483940892e+002°)
5.83445104273597e+004	(-6.23811597625389e+001dB,1.18562708951777e+002°)
5.84790084144332e+004	(-6.25415560019802e+001dB,1.18259691549136e+002°)
5.86138164513880e+004	(-6.27019467743196e+001dB,1.17957428931274e+002°)
5.87489352529627e+004	(-6.28623321205727e+001dB,1.17655918312631e+002°)
5.88843655355439e+004	(-6.30227120814483e+001dB,1.17355156923625e+002°)
5.90201080171694e+004	(-6.31830866973494e+001dB,1.17055142010504e+002°)
5.91561634175323e+004	(-6.33434560083741e+001dB,1.16755870835200e+002°)
5.92925324579849e+004	(-6.35038200543174e+001dB,1.16457340675175e+002°)
5.94292158615421e+004	(-6.36641788746718e+001dB,1.16159548823286e+002°)
5.95662143528859e+004	(-6.38245325086287e+001dB,1.15862492587635e+002°)
5.97035286583685e+004	(-6.39848809950794e+001dB,1.15566169291428e+002°)
5.98411595060167e+004	(-6.41452243726166e+001dB,1.15270576272841e+002°)
5.99791076255357e+004	(-6.43055626795355e+001dB,1.14975710884875e+002°)
6.01173737483125e+004	(-6.44658959538349e+001dB,1.14681570495224e+002°)
6.02559586074204e+004	(-6.46262242332184e+001dB,1.14388152486139e+002°)
6.03948629376226e+004	(-6.47865475550961e+001dB,1.14095454254297e+002°)
6.05340874753759e+004	(-6.49468659565852e+001dB,1.13803473210667e+002°)
6.06736329588351e+004	(-6.51071794745118e+001dB,1.13512206780379e+002°)
6.08135001278563e+004	(-6.52674881454120e+001dB,1.13221652402600e+002°)
6.09536897240014e+004	(-6.54277920055331e+001dB,1.12931807530405e+002°)
6.10942024905416e+004	(-6.55880910908350e+001dB,1.12642669630650e+002°)
6.12350391724617e+004	(-6.57483854369915e+001dB,1.12354236183851e+002°)
6.13762005164638e+004	(-6.59086750793916e+001dB,1.12066504684060e+002°)
6.15176872709711e+004	(-6.60689600531407e+001dB,1.11779472638744e+002°)
6.16595001861325e+004	(-6.62292403930621e+001dB,1.11493137568667e+002°)
6.18016400138258e+004	(-6.63895161336982e+001dB,1.11207497007770e+002°)
6.19441075076623e+004	(-6.65497873093120e+001dB,1.10922548503054e+002°)
6.20869034229905e+004	(-6.67100539538883e+001dB,1.10638289614466e+002°)
6.22300285169000e+004	(-6.68703161011351e+001dB,1.10354717914787e+002°)
6.23734835482260e+004	(-6.70305737844847e+001dB,1.10071830989512e+002°)
6.25172692775526e+004	(-6.71908270370955e+001dB,1.09789626436747e+002°)
6.26613864672175e+004	(-6.73510758918531e+001dB,1.09508101867094e+002°)
6.28058358813157e+004	(-6.75113203813716e+001dB,1.09227254903541e+002°)
6.29506182857037e+004	(-6.76715605379951e+001dB,1.08947083181360e+002°)
6.30957344480032e+004	(-6.78317963937991e+001dB,1.08667584347993e+002°)
6.32411851376058e+004	(-6.79920279805916e+001dB,1.08388756062954e+002°)
6.33869711256765e+004	(-6.81522553299149e+001dB,1.08110595997719e+002°)
6.35330931851581e+004	(-6.83124784730463e+001dB,1.07833101835628e+002°)
6.36795520907753e+004	(-6.84726974410002e+001dB,1.07556271271779e+002°)
6.38263486190385e+004	(-6.86329122645293e+001dB,1.07280102012929e+002°)
6.39734835482484e+004	(-6.87931229741254e+001dB,1.07004591777398e+002°)
6.41209576584997e+004	(-6.89533296000214e+001dB,1.06729738294965e+002°)
6.42687717316855e+004	(-6.91135321721927e+001dB,1.06455539306773e+002°)
6.44169265515012e+004	(-6.92737307203580e+001dB,1.06181992565235e+002°)
6.45654229034490e+004	(-6.94339252739812e+001dB,1.05909095833935e+002°)
6.47142615748417e+004	(-6.95941158622725e+001dB,1.05636846887538e+002°)
6.48634433548072e+004	(-6.97543025141900e+001dB,1.05365243511694e+002°)
6.50129690342924e+004	(-6.99144852584407e+001dB,1.05094283502948e+002°)
6.51628394060676e+004	(-7.00746641234823e+001dB,1.04823964668646e+002°)
6.53130552647305e+004	(-7.02348391375243e+001dB,1.04554284826850e+002°)
6.54636174067107e+004	(-7.03950103285295e+001dB,1.04285241806244e+002°)
6.56145266302737e+004	(-7.05551777242152e+001dB,1.04016833446049e+002°)
6.57657837355252e+004	(-7.07153413520546e+001dB,1.03749057595935e+002°)
6.59173895244152e+004	(-7.08755012392784e+001dB,1.03481912115936e+002°)
6.60693448007426e+004	(-7.10356574128759e+001dB,1.03215394876361e+002°)
6.62216503701592e+004	(-7.11958098995963e+001dB,1.02949503757717e+002°)
6.63743070401738e+004	(-7.13559587259505e+001dB,1.02684236650617e+002°)
6.65273156201571e+004	(-7.15161039182117e+001dB,1.02419591455705e+002°)
6.66806769213451e+004	(-7.16762455024177e+001dB,1.02155566083570e+002°)
6.68343917568443e+004	(-7.18363835043711e+001dB,1.01892158454667e+002°)
6.69884609416354e+004	(-7.19965179496418e+001dB,1.01629366499237e+002°)
6.71428852925780e+004	(-7.21566488635677e+001dB,1.01367188157227e+002°)
6.72976656284145e+004	(-7.23167762712558e+001dB,1.01105621378214e+002°)
6.74528027697748e+004	(-7.24769001975843e+001dB,1.00844664121326e+002°)
6.76082975391808e+004	(-7.26370206672032e+001dB,1.00584314355166e+002°)
6.77641507610501e+004	(-7.27971377045361e+001dB,1.00324570057736e+002°)
6.79203632617010e+004	(-7.29572513337812e+001dB,1.00065429216365e+002°)
6.80769358693566e+004	(-7.31173615789129e+001dB,9.98068898276284e+001°)
6.82338694141494e+004	(-7.32774684636827e+001dB,9.95489498972823e+001°)
6.83911647281253e+004	(-7.34375720116211e+001dB,9.92916074401860e+001°)
6.85488226452485e+004	(-7.35976722460382e+001dB,9.90348604802320e+001°)
6.87068440014055e+004	(-7.37577691900257e+001dB,9.87787070502745e+001°)
6.88652296344099e+004	(-7.39178628664577e+001dB,9.85231451920599e+001°)
6.90239803840064e+004	(-7.40779532979922e+001dB,9.82681729561561e+001°)
6.91830970918758e+004	(-7.42380405070722e+001dB,9.80137884018848e+001°)
6.93425806016390e+004	(-7.43981245159274e+001dB,9.77599895972527e+001°)
6.95024317588618e+004	(-7.45582053465747e+001dB,9.75067746188843e+001°)
6.96626514110589e+004	(-7.47182830208205e+001dB,9.72541415519552e+001°)
6.98232404076991e+004	(-7.48783575602610e+001dB,9.70020884901261e+001°)
6.99841996002093e+004	(-7.50384289862841e+001dB,9.67506135354774e+001°)
7.01455298419790e+004	(-7.51984973200703e+001dB,9.64997147984446e+001°)
7.03072319883652e+004	(-7.53585625825942e+001dB,9.62493903977541e+001°)
7.04693068966965e+004	(-7.55186247946256e+001dB,9.59996384603601e+001°)
7.06317554262780e+004	(-7.56786839767306e+001dB,9.57504571213818e+001°)
7.07945784383955e+004	(-7.58387401492731e+001dB,9.55018445240412e+001°)
7.09577767963205e+004	(-7.59987933324160e+001dB,9.52537988196016e+001°)
7.11213513653145e+004	(-7.61588435461222e+001dB,9.50063181673071e+001°)
7.12853030126335e+004	(-7.63188908101561e+001dB,9.47594007343220e+001°)
7.14496326075329e+004	(-7.64789351440845e+001dB,9.45130446956715e+001°)
7.16143410212717e+004	(-7.66389765672780e+001dB,9.42672482341822e+001°)
7.17794291271176e+004	(-7.67990150989123e+001dB,9.40220095404247e+001°)
7.19448978003513e+004	(-7.69590507579691e+001dB,9.37773268126543e+001°)
7.21107479182713e+004	(-7.71190835632376e+001dB,9.35331982567550e+001°)
7.22769803601983e+004	(-7.72791135333154e+001dB,9.32896220861821e+001°)
7.24435960074802e+004	(-7.74391406866098e+001dB,9.30465965219065e+001°)
7.26105957434967e+004	(-7.75991650413391e+001dB,9.28041197923586e+001°)
7.27779804536635e+004	(-7.77591866155336e+001dB,9.25621901333738e+001°)
7.29457510254380e+004	(-7.79192054270368e+001dB,9.23208057881379e+001°)
7.31139083483228e+004	(-7.80792214935064e+001dB,9.20799650071327e+001°)
7.32824533138714e+004	(-7.82392348324157e+001dB,9.18396660480832e+001°)
7.34513868156925e+004	(-7.83992454610548e+001dB,9.15999071759047e+001°)
7.36207097494545e+004	(-7.85592533965313e+001dB,9.13606866626496e+001°)
7.37904230128910e+004	(-7.87192586557718e+001dB,9.11220027874564e+001°)
7.39605275058046e+004	(-7.88792612555230e+001dB,9.08838538364983e+001°)
7.41310241300725e+004	(-7.90392612123527e+001dB,9.06462381029317e+001°)
7.43019137896509e+004	(-7.91992585426509e+001dB,9.04091538868466e+001°)
7.44731973905796e+004	(-7.93592532626308e+001dB,9.01725994952159e+001°)
7.46448758409873e+004	(-7.95192453883304e+001dB,8.99365732418469e+001°)
7.48169500510960e+004	(-7.96792349356129e+001dB,8.97010734473318e+001°)
7.49894209332261e+004	(-7.98392219201684e+001dB,8.94660984389994e+001°)
7.51622894018010e+004	(-7.99992063575145e+001dB,8.92316465508672e+001°)
7.53355563733522e+004	(-8.01591882629976e+001dB,8.89977161235933e+001°)
7.55092227665238e+004	(-8.03191676517941e+001dB,8.87643055044307e+001°)
7.56832895020778e+004	(-8.04791445389110e+001dB,8.85314130471790e+001°)
7.58577575028987e+004	(-8.06391189391875e+001dB,8.82990371121394e+001°)
7.60326276939984e+004	(-8.07990908672957e+001dB,8.80671760660687e+001°)
7.62079010025214e+004	(-8.09590603377419e+001dB,8.78358282821336e+001°)
7.63835783577492e+004	(-8.11190273648671e+001dB,8.76049921398662e+001°)
7.65596606911057e+004	(-8.12789919628488e+001dB,8.73746660251196e+001°)
7.67361489361619e+004	(-8.14389541457014e+001dB,8.71448483300236e+001°)
7.69130440286410e+004	(-8.15989139272776e+001dB,8.69155374529413e+001°)
7.70903469064230e+004	(-8.17588713212691e+001dB,8.66867317984256e+001°)
7.72680585095501e+004	(-8.19188263412078e+001dB,8.64584297771769e+001°)
7.74461797802317e+004	(-8.20787790004668e+001dB,8.62306298060002e+001°)
7.76247116628490e+004	(-8.22387293122613e+001dB,8.60033303077633e+001°)
7.78036551039601e+004	(-8.23986772896497e+001dB,8.57765297113551e+001°)
7.79830110523055e+004	(-8.25586229455344e+001dB,8.55502264516448e+001°)
7.81627804588126e+004	(-8.27185662926630e+001dB,8.53244189694400e+001°)
7.83429642766007e+004	(-8.28785073436289e+001dB,8.50991057114478e+001°)
7.85235634609867e+004	(-8.30384461108730e+001dB,8.48742851302330e+001°)
7.87045789694893e+004	(-8.31983826066836e+001dB,8.46499556841798e+001°)
7.88860117618349e+004	(-8.33583168431981e+001dB,8.44261158374513e+001°)
7.90678627999619e+004	(-8.35182488324040e+001dB,8.42027640599515e+001°)
7.92501330480265e+004	(-8.36781785861393e+001dB,8.39798988272859e+001°)
7.94328234724074e+004	(-8.38381061160938e+001dB,8.37575186207236e+001°)
7.96159350417111e+004	(-8.39980314338100e+001dB,8.35356219271593e+001°)
7.97994687267768e+004	(-8.41579545506836e+001dB,8.33142072390753e+001°)
7.99834255006819e+004	(-8.43178754779654e+001dB,8.30932730545051e+001°)
8.01678063387470e+004	(-8.44777942267609e+001dB,8.28728178769955e+001°)
8.03526122185407e+004	(-8.46377108080323e+001dB,8.26528402155709e+001°)
8.05378441198856e+004	(-8.47976252325988e+001dB,8.24333385846964e+001°)
8.07235030248627e+004	(-8.49575375111376e+001dB,8.22143115042421e+001°)
8.09095899178171e+004	(-8.51174476541849e+001dB,8.19957574994475e+001°)
8.10961057853629e+004	(-8.52773556721366e+001dB,8.17776751008864e+001°)
8.12830516163887e+004	(-8.54372615752493e+001dB,8.15600628444314e+001°)
8.14704284020626e+004	(-8.55971653736412e+001dB,8.13429192712199e+001°)
8.16582371358378e+004	(-8.57570670772928e+001dB,8.11262429276194e+001°)
8.18464788134575e+004	(-8.59169666960477e+001dB,8.09100323651933e+001°)
8.20351544329603e+004	(-8.60768642396138e+001dB,8.06942861406674e+001°)
8.22242649946856e+004	(-8.62367597175636e+001dB,8.04790028158965e+001°)
8.24138115012786e+004	(-8.63966531393356e+001dB,8.02641809578310e+001°)
8.26037949576962e+004	(-8.65565445142348e+001dB,8.00498191384845e+001°)
8.27942163712117e+004	(-8.67164338514335e+001dB,7.98359159349008e+001°)
8.29850767514205e+004	(-8.68763211599722e+001dB,7.96224699291216e+001°)
8.31763771102453e+004	(-8.70362064487603e+001dB,7.94094797081547e+001°)
8.33681184619415e+004	(-8.71960897265772e+001dB,7.91969438639424e+001°)
8.35603018231028e+004	(-8.73559710020727e+001dB,7.89848609933299e+001°)
8.37529282126662e+004	(-8.75158502837681e+001dB,7.87732296980340e+001°)
8.39459986519177e+004	(-8.76757275800569e+001dB,7.85620485846123e+001°)
8.41395141644974e+004	(-8.78356028992052e+001dB,7.83513162644330e+001°)
8.43334757764054e+004	(-8.79954762493532e+001dB,7.81410313536436e+001°)
8.45278845160068e+004	(-8.81553476385154e+001dB,7.79311924731418e+001°)
8.47227414140374e+004	(-8.83152170745814e+001dB,7.77217982485449e+001°)
8.49180475036090e+004	(-8.84750845653171e+001dB,7.75128473101610e+001°)
8.51138038202152e+004	(-8.86349501183648e+001dB,7.73043382929585e+001°)
8.53100114017365e+004	(-8.87948137412446e+001dB,7.70962698365384e+001°)
8.55066712884458e+004	(-8.89546754413544e+001dB,7.68886405851043e+001°)
8.57037845230144e+004	(-8.91145352259714e+001dB,7.66814491874347e+001°)
8.59013521505169e+004	(-8.92743931022522e+001dB,7.64746942968540e+001°)
8.60993752184374e+004	(-8.94342490772341e+001dB,7.62683745712047e+001°)
8.62978547766743e+004	(-8.95941031578351e+001dB,7.60624886728197e+001°)
8.64967918775465e+004	(-8.97539553508552e+001dB,7.58570352684944e+001°)
8.66961875757988e+004	(-8.99138056629771e+001dB,7.56520130294592e+001°)
8.68960429286073e+004	(-9.00736541007663e+001dB,7.54474206313528e+001°)
8.70963589955851e+004	(-9.02335006706724e+001dB,7.52432567541949e+001°)
8.72971368387881e+004	(-9.03933453790297e+001dB,7.50395200823594e+001°)
8.74983775227205e+004	(-9.05531882320574e+001dB,7.48362093045487e+001°)
8.77000821143403e+004	(-9.07130292358610e+001dB,7.46333231137660e+001°)
8.79022516830652e+004	(-9.08728683964325e+001dB,7.44308602072909e+001°)
8.81048873007782e+004	(-9.10327057196509e+001dB,7.42288192866523e+001°)
8.83079900418330e+004	(-9.11925412112835e+001dB,7.40271990576033e+001°)
8.85115609830602e+004	(-9.13523748769858e+001dB,7.38259982300960e+001°)
8.87156012037727e+004	(-9.15122067223029e+001dB,7.36252155182560e+001°)
8.89201117857714e+004	(-9.16720367526694e+001dB,7.34248496403573e+001°)
8.91250938133510e+004	(-9.18318649734106e+001dB,7.32248993187979e+001°)
8.93305483733059e+004	(-9.19916913897429e+001dB,7.30253632800751e+001°)
8.95364765549357e+004	(-9.21515160067744e+001dB,7.28262402547609e+001°)
8.97428794500511e+004	(-9.23113388295055e+001dB,7.26275289774782e+001°)
8.99497581529797e+004	(-9.24711598628298e+001dB,7.24292281868763e+001°)
9.01571137605719e+004	(-9.26309791115343e+001dB,7.22313366256078e+001°)
9.03649473722063e+004	(-9.27907965803002e+001dB,7.20338530403046e+001°)
9.05732600897961e+004	(-9.29506122737036e+001dB,7.18367761815545e+001°)
9.07820530177946e+004	(-9.31104261962159e+001dB,7.16401048038780e+001°)
9.09913272632011e+004	(-9.32702383522046e+001dB,7.14438376657055e+001°)
9.12010839355668e+004	(-9.34300487459335e+001dB,7.12479735293540e+001°)
9.14113241470008e+004	(-9.35898573815639e+001dB,7.10525111610052e+001°)
9.16220490121757e+004	(-9.37496642631544e+001dB,7.08574493306823e+001°)
9.18332596483338e+004	(-9.39094693946622e+001dB,7.06627868122281e+001°)
9.20449571752927e+004	(-9.40692727799432e+001dB,7.04685223832828e+001°)
9.22571427154519e+004	(-9.42290744227527e+001dB,7.02746548252621e+001°)
9.24698173937978e+004	(-9.43888743267459e+001dB,7.00811829233352e+001°)
9.26829823379104e+004	(-9.45486724954787e+001dB,6.98881054664038e+001°)
9.28966386779690e+004	(-9.47084689324078e+001dB,6.96954212470799e+001°)
9.31107875467584e+004	(-9.48682636408915e+001dB,6.95031290616653e+001°)
9.33254300796744e+004	(-9.50280566241904e+001dB,6.93112277101299e+001°)
9.35405674147304e+004	(-9.51878478854675e+001dB,6.91197159960912e+001°)
9.37562006925632e+004	(-9.53476374277892e+001dB,6.89285927267935e+001°)
9.39723310564389e+004	(-9.55074252541253e+001dB,6.87378567130872e+001°)
9.41889596522591e+004	(-9.56672113673500e+001dB,6.85475067694082e+001°)
9.44060876285673e+004	(-9.58269957702420e+001dB,6.83575417137580e+001°)
9.46237161365542e+004	(-9.59867784654855e+001dB,6.81679603676835e+001°)
9.48418463300645e+004	(-9.61465594556702e+001dB,6.79787615562569e+001°)
9.50604793656029e+004	(-9.63063387432918e+001dB,6.77899441080559e+001°)
9.52796164023399e+004	(-9.64661163307531e+001dB,6.76015068551444e+001°)
9.54992586021182e+004	(-9.66258922203637e+001dB,6.74134486330526e+001°)
9.57194071294590e+004	(-9.67856664143411e+001dB,6.72257682807575e+001°)
9.59400631515678e+004	(-9.69454389148108e+001dB,6.70384646406647e+001°)
9.61612278383409e+004	(-9.71052097238068e+001dB,6.68515365585879e+001°)
9.63829023623714e+004	(-9.72649788432722e+001dB,6.66649828837313e+001°)
